1944-3-28-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-3-28;War Despatches (Publication);94;Yes, Sir, certainly, Despatches are referred to the Defence Committee and are otherwise examined, but we are not making a practice of publishing them at the present time. As to this booklet, which was written by the War Office, I had not myself seen it until attention was drawn to it by this Question, but, as I say, it is one of a series of an  informative character. I do not consider that it reflects upon the officers concerned in any manner which would require a special departure from the practice we have adopted.
1944-3-28-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-3-28;War Despatches (Publication);50;Certainly; of course they will be published. I have not actually re-read them but I have looked through them, since this Question was put on the Paper. They are extremely lengthy, and I am not sure that they do throw very much light upon the position of these particular officers.
1944-3-28-Churchill-House of Commons Hansard-The Prime Minister.txt;1944-3-28;War Despatches (Publication);14;I do not think the Government are responsible for anything in these particular publications.
1942-9-11-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1942-9-11;Madagascar Operations;13;With your permission, Mr. Speaker, I should like to make a brief statement.
1951-6-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-28;Metals(Allocation Scheme);35;On a point of order. If Questions are to be selected which have not been reached in the ordinary course might not some consideration be given to Question No. 45, addressed to the Prime Minister?
1951-6-28-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-6-28;Metals(Allocation Scheme);17;May I ask whether the Prime Minister will not take the initiative in answering Question No. 45?
1951-2-22-Churchill-House of Commons Hansard-Mr. Churchill.txt;1951-2-22;Railways Wages Claim (Negotiations);52;I have a Question, of which I have given him private notice, to ask the Minister of Labour whether he has any statement to make on the railway situation. I assure him that if it is inconvenient to make a statement at the present moment, we will gladly wait until tomorrow morning.
1950-4-20-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-4-20;Western Union (Council Meeting);37;I gather that the Minister of Defence wishes to make a statement, so may I ask him whether he will make one, on the work of the eighth meeting of the Consultative Council of the Brussels Treaty.
1950-4-20-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-4-20;Western Union (Council Meeting);138;May I ask the right hon. Gentleman whether he will not mind my saying that we do not feel much wiser for what we have heard. We will study it with great attention and endeavour to see what meaning, if any, can be extracted from it. May I ask him whether he would consider, on the first page of his statement, altering the word "merely" —" not merely a military alliance "—to "not only a military alliance," because his statement deals almost entirely with military matters. "Merely" seems, I will not say a disparaging, but an inadequate term to use. As to this new word with which he has dignified our language, but which perhaps was imposed upon him internationally, I can only say that we must have full opportunity to consider it and to consult the dictionary.
1953-11-03-Churchill-House of Commons Hansard-The Prime Minister (Sir Winston Churchill).txt;1953-11-03;Debate On The Address First Day;68;I thought the Leader of the Opposition chose very apposite words in which to pay the traditional compliments to the mover and the seconder of the Motion. It is always difficult to find new terms in which to express the broad general feeling of the House in this matter because, after all, it happens every year and most of the good points have been taken on bygone occasions.
1953-11-03-Churchill-House of Commons Hansard-The Prime Minister.txt;1953-11-03;Debate On The Address First Day;10;I wanted to hear the speech of the hon. Gentleman.
1952-5-19-Churchill-House of Commons Hansard-The Prime Minister.txt;1952-5-19;State Assets (Ministers' Speeches);22;My answer covered all those aspects of the matter. I will leave the hon. Gentleman to deal with his right hon. Friend.
1950-11-22-Churchill-House of Commons Hansard-The Prime Minister (Mr. Attlee).txt;1950-11-22;Commonwealth Prime Ministers (Meeting);8;Mr. Speaker, I desire to make a statement.
1950-11-22-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-11-22;Commonwealth Prime Ministers (Meeting);67;We are entirely in accord on this side of the House with the proposal which the Prime Minister has made. We think that such a gathering here in January would be opportune and that the discussion which will take place may be fruitful for the purposes in hand; and the visitors who come to carry it out will be warmly welcomed by all parties in the State.
1950-11-22-Churchill-House of Commons Hansard-The Prime Minister.txt;1950-11-22;Commonwealth Prime Ministers (Meeting);28;I have been asked a hypothetical question. On the other matter which was raised, nothing is excluded. What is discussed is a matter for the Prime Ministers themselves.
1944-10-31-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1944-10-31;Death Of Her Royal Highness The Princess Beatrice;4;I beg to move, 
1941-10-07-Churchill-House of Commons Hansard-The Prime Minister (Mr. Churchill).txt;1941-10-07;International Labour Conference, New York (Mr Attlee);34;Yes, Sir. I am glad to inform the House that my right hon. Friend the Lord Privy Seal will go to New York as the representative of His Majesty's Government at this important conference.
1950-3-08-Churchill-House of Commons Hansard-Mr. Churchill.txt;1950-3-08;Tribal Chief, Bechuanaland(Recognition);142;Could the right hon. Gentleman let us know the character of the invitation or summons that was sent to Seretse Khama? Was there in it any intimation that he might be forbidden to return to the Protectorate for five years? I am glad to hear that, apparently, he is free to return. Is that so? Can he return at any moment? Otherwise, quite apart from the large issues which are raised in this matter, and which I would not attempt to discuss at this time, the question I would ask is whether this chief is being treated quite fairly as between man and man. That is a point which causes some anxiety. To put the point precisely, was he aware beforehand that this decision might be given against him and that he would be the subject of this special regulation and restriction?
